device_id,device_type,encryption_algorithm,data_sensitivity,data_retention_years,network_exposure,update_capable,battery_powered,cpu_mhz,ram_kb,key_rotation_days,deployment_age_years,num_connected_devices,data_volume_mb_per_day,risk_label
DEV_07729,security_camera,RSA-2048,2,10,1,0,0,160,4096,246,9,65,966.14,HIGH
DEV_07730,security_camera,ECC-256,1,8,1,0,0,1200,16384,64,4,77,224.9,LOW
DEV_07731,security_camera,ECC-256,2,6,1,1,0,160,4096,192,5,32,255.55,HIGH
DEV_07732,security_camera,ECC-256,2,9,1,0,0,1200,16384,323,0,75,704.42,HIGH
DEV_07733,security_camera,ChaCha20,2,4,1,0,0,1500,512,80,3,31,319.91,MEDIUM
DEV_07734,security_camera,ECC-256,2,7,1,1,0,1200,128,239,7,76,790.7,HIGH
DEV_07735,security_camera,AES-256,1,8,1,1,0,160,512,224,4,66,478.7,LOW
DEV_07736,security_camera,AES-256,2,1,0,0,0,1200,4096,290,9,93,789.7,LOW
DEV_07737,security_camera,RSA-1024,3,6,1,0,0,160,2048,23,2,24,773.25,CRITICAL
DEV_07738,security_camera,RSA-2048,1,1,1,1,0,240,4096,53,1,68,240.7,MEDIUM
DEV_07739,security_camera,ChaCha20,0,10,1,1,0,80,4096,145,0,56,835.03,LOW
DEV_07740,security_camera,RSA-2048,4,8,1,1,0,1000,128,194,0,35,246.29,HIGH
DEV_07741,security_camera,AES-256,2,10,0,1,1,1500,8192,180,0,17,850.97,LOW
DEV_07742,security_camera,RSA-1024,2,9,1,1,0,2000,256,54,7,16,512.46,CRITICAL
DEV_07743,security_camera,ECC-256,2,6,1,0,0,1200,4096,215,9,86,272.25,HIGH
DEV_07744,security_camera,AES-128,1,4,1,1,0,1200,4096,221,8,25,917.54,MEDIUM
DEV_07745,security_camera,AES-128,3,2,1,1,0,3000,8192,148,0,89,456.89,HIGH
DEV_07746,security_camera,RSA-2048,3,8,1,1,0,1000,2048,55,6,55,717.93,HIGH
DEV_07747,security_camera,RSA-2048,3,7,1,0,0,3000,512,174,9,56,368.88,HIGH
DEV_07748,security_camera,RSA-1024,2,7,1,0,1,1200,16384,202,7,52,980.4,CRITICAL
DEV_07749,security_camera,ECC-256,2,10,1,1,0,2000,2048,149,5,1,881.78,HIGH
DEV_07750,security_camera,ECC-256,2,8,0,0,0,2000,8192,50,0,20,491.73,HIGH
DEV_07751,security_camera,RSA-1024,3,1,1,1,0,1500,16384,215,10,24,756.47,CRITICAL
DEV_07752,security_camera,ECC-256,2,3,1,0,0,240,4096,229,2,83,866.28,MEDIUM
DEV_07753,security_camera,RSA-2048,1,3,1,1,0,3000,4096,277,2,2,529.33,MEDIUM
DEV_07754,security_camera,AES-256,4,8,1,0,1,240,512,181,9,63,240.15,LOW
DEV_07755,security_camera,ChaCha20,2,10,1,0,0,1000,2048,110,4,73,792.58,MEDIUM
DEV_07756,security_camera,ECC-256,1,4,1,0,0,1000,16384,161,5,72,536.84,MEDIUM
DEV_07757,security_camera,AES-256,3,2,1,0,0,240,512,101,0,86,916.78,LOW
DEV_07758,security_camera,ChaCha20,2,10,1,0,1,160,2048,313,7,38,22.71,MEDIUM
DEV_07759,security_camera,ECC-256,3,2,1,0,0,1000,8192,217,3,50,734.61,MEDIUM
DEV_07760,security_camera,RSA-2048,3,5,1,0,0,1000,2048,15,1,87,352.51,HIGH
DEV_07761,security_camera,RSA-1024,0,5,1,1,0,1500,2048,155,1,95,454.19,HIGH
DEV_07762,security_camera,RSA-2048,2,5,1,1,1,1500,8192,70,0,44,466.36,MEDIUM
DEV_07763,security_camera,ChaCha20,4,3,1,1,0,2000,512,235,2,91,712.87,MEDIUM
DEV_07764,security_camera,RSA-2048,1,9,1,1,0,3000,2048,121,0,74,742.81,LOW
DEV_07765,security_camera,ChaCha20,3,1,1,1,0,3000,2048,294,8,77,289.29,MEDIUM
DEV_07766,security_camera,RSA-1024,3,7,1,0,0,1200,128,342,5,82,928.68,CRITICAL
DEV_07767,security_camera,ChaCha20,3,4,1,0,0,1500,512,44,9,100,929.79,MEDIUM
DEV_07768,security_camera,AES-128,1,8,1,0,0,2000,256,263,10,71,128.33,MEDIUM
DEV_07769,security_camera,AES-256,2,3,1,1,0,240,128,10,3,59,811.73,LOW
DEV_07770,security_camera,AES-128,2,6,1,0,1,240,8192,335,9,48,709.05,MEDIUM
DEV_07771,security_camera,RSA-2048,3,2,1,0,0,2000,4096,315,2,45,242.56,HIGH
DEV_07772,security_camera,AES-256,3,3,1,0,0,240,4096,322,4,100,976.8,LOW
DEV_07773,security_camera,ChaCha20,3,8,1,0,0,2000,16384,355,1,98,30.18,MEDIUM
DEV_07774,security_camera,RSA-1024,1,10,1,0,0,2000,512,362,3,53,254.99,HIGH
DEV_07775,security_camera,ECC-256,4,1,1,1,0,1500,8192,11,8,7,870.04,MEDIUM
DEV_07776,security_camera,ECC-256,2,10,1,0,1,1500,4096,355,7,48,532.73,HIGH
DEV_07777,security_camera,AES-256,4,5,1,0,0,3000,512,157,2,88,58.08,LOW
DEV_07778,security_camera,AES-256,1,4,1,0,1,1500,4096,89,6,19,665.46,LOW
DEV_07779,security_camera,AES-256,4,2,0,0,0,1200,512,277,9,62,620.18,LOW
DEV_07780,security_camera,AES-256,4,6,0,1,0,1200,16384,356,4,2,515.83,LOW
DEV_07781,security_camera,AES-128,2,3,1,1,1,160,16384,266,9,40,180.26,MEDIUM
DEV_07782,security_camera,AES-256,2,2,1,0,0,3000,8192,5,6,11,689.61,LOW
DEV_07783,security_camera,AES-128,2,5,1,0,1,1200,4096,55,1,25,988.54,MEDIUM
DEV_07784,security_camera,AES-256,3,8,1,0,1,2000,512,263,4,70,494.01,LOW
DEV_07785,security_camera,AES-128,4,8,1,0,1,1500,8192,118,10,90,704.86,HIGH
DEV_07786,security_camera,AES-256,2,3,1,0,1,1000,4096,301,9,44,773.44,LOW
DEV_07787,security_camera,AES-128,3,4,1,1,0,1000,2048,327,9,33,985.47,HIGH
DEV_07788,security_camera,AES-256,2,8,1,1,1,1500,512,30,3,91,990.61,LOW
DEV_07789,security_camera,AES-256,3,7,0,0,1,1500,2048,365,6,70,490.47,LOW
DEV_07790,security_camera,AES-256,3,8,0,0,0,1500,2048,100,0,95,196.1,LOW
DEV_07791,security_camera,AES-256,1,8,1,1,0,1200,512,262,2,67,250.13,LOW
DEV_07792,security_camera,RSA-2048,1,7,1,0,0,160,2048,305,2,52,484.55,HIGH
DEV_07793,security_camera,ChaCha20,1,7,1,0,0,1500,16384,133,6,54,663.38,LOW
DEV_07794,security_camera,RSA-2048,2,8,1,0,0,1500,2048,87,5,3,712.94,HIGH
DEV_07795,security_camera,ECC-256,4,4,1,1,0,1000,512,150,9,75,783.65,MEDIUM
DEV_07796,security_camera,RSA-2048,4,5,1,1,0,1000,8192,306,6,85,273.34,MEDIUM
DEV_07797,security_camera,ECC-256,2,7,0,0,0,80,128,201,3,27,757.96,HIGH
DEV_07798,security_camera,AES-256,3,6,1,0,0,1200,512,293,8,88,305.22,LOW
DEV_07799,security_camera,RSA-2048,3,6,1,0,0,240,16384,107,6,55,417.44,HIGH
DEV_07800,security_camera,RSA-2048,4,6,1,0,0,1000,512,172,0,69,891.09,HIGH
DEV_07801,security_camera,ECC-256,3,6,1,0,0,240,512,101,10,100,678.03,HIGH
DEV_07802,security_camera,ECC-256,2,1,1,0,0,1500,512,61,8,23,576.27,MEDIUM
DEV_07803,security_camera,AES-256,3,8,1,0,0,240,4096,1,8,7,738.14,LOW
DEV_07804,security_camera,Kyber-512,4,7,0,0,0,80,4096,188,3,58,811.38,LOW
DEV_07805,security_camera,AES-256,3,9,1,0,0,2000,256,352,1,39,965.38,LOW
DEV_07806,security_camera,ChaCha20,2,7,1,1,0,2000,128,161,9,96,606.84,MEDIUM
DEV_07807,security_camera,AES-256,2,9,1,0,0,1200,4096,137,1,49,99.83,LOW
DEV_07808,security_camera,RSA-1024,2,9,1,0,0,1500,128,138,10,37,32.04,CRITICAL
DEV_07809,security_camera,ChaCha20,4,8,1,1,0,240,64,239,2,62,441.92,MEDIUM
DEV_07810,security_camera,AES-256,4,1,1,0,0,3000,4096,93,9,11,436.39,LOW
DEV_07811,security_camera,RSA-2048,2,1,1,0,0,3000,8192,154,2,42,824.99,HIGH
DEV_07812,security_camera,RSA-2048,2,8,0,1,0,2000,16384,307,0,82,330.07,HIGH
DEV_07813,security_camera,ChaCha20,2,10,1,1,0,2000,4096,195,2,83,645.04,MEDIUM
DEV_07814,security_camera,ChaCha20,2,8,0,1,1,1200,4096,24,5,50,204.45,MEDIUM
DEV_07815,security_camera,ECC-256,2,2,1,0,0,1500,4096,59,10,37,24.69,MEDIUM
DEV_07816,security_camera,RSA-2048,1,7,1,1,0,240,4096,162,8,23,944.33,LOW
DEV_07817,security_camera,ChaCha20,4,5,1,0,0,1500,4096,208,7,46,445.0,MEDIUM
DEV_07818,security_camera,RSA-2048,3,7,1,0,0,3000,16384,53,1,30,544.14,HIGH
DEV_07819,security_camera,RSA-2048,2,1,0,0,0,1200,2048,200,8,89,126.22,HIGH
DEV_07820,security_camera,ECC-256,1,3,0,1,0,1500,4096,329,0,8,910.49,MEDIUM
DEV_07821,security_camera,RSA-2048,2,4,0,1,0,2000,8192,238,2,95,520.66,MEDIUM
DEV_07822,security_camera,AES-256,1,5,1,0,0,1000,512,187,1,11,88.12,LOW
DEV_07823,security_camera,AES-256,1,8,1,0,0,1500,16384,245,6,90,537.81,LOW
DEV_07824,security_camera,AES-256,3,9,1,0,1,80,4096,203,10,46,801.6,LOW
DEV_07825,security_camera,ECC-256,1,4,1,1,0,1500,512,268,7,25,611.37,MEDIUM
DEV_07826,security_camera,AES-256,2,6,0,0,0,1500,512,351,2,89,44.9,LOW
DEV_07827,security_camera,RSA-2048,4,1,1,1,0,1000,8192,191,10,66,809.59,MEDIUM
DEV_07828,security_camera,ECC-384,3,8,1,1,1,2000,512,34,3,37,688.25,HIGH
DEV_07829,security_camera,AES-256,3,1,1,1,0,160,8192,352,2,47,886.13,LOW
DEV_07830,security_camera,ECC-256,2,6,1,0,0,1000,256,203,5,51,48.17,HIGH
DEV_07831,security_camera,AES-256,3,10,1,0,0,1200,4096,114,7,72,888.25,LOW
DEV_07832,security_camera,ECC-256,4,1,1,1,0,2000,256,320,10,44,602.58,MEDIUM
DEV_07833,security_camera,AES-256,3,1,1,0,0,1500,8192,194,8,68,574.7,LOW
DEV_07834,security_camera,AES-128,3,10,1,1,0,3000,512,331,10,56,833.37,HIGH
DEV_07835,security_camera,ECC-256,4,2,0,0,0,1200,2048,66,8,12,579.69,MEDIUM
DEV_07836,security_camera,RSA-1024,4,2,1,0,0,160,2048,358,3,68,958.26,CRITICAL
DEV_07837,security_camera,AES-256,3,10,1,0,0,2000,16384,315,5,56,289.94,LOW
DEV_07838,security_camera,RSA-2048,4,5,1,1,0,1200,128,210,1,69,436.17,MEDIUM
DEV_07839,security_camera,ECC-256,3,9,1,0,0,1200,64,347,4,77,311.0,HIGH
DEV_07840,security_camera,ECC-256,1,1,1,0,0,1000,8192,106,7,14,897.17,MEDIUM
DEV_07841,security_camera,RSA-2048,2,5,1,1,0,80,64,148,10,13,958.8,MEDIUM
DEV_07842,security_camera,AES-128,1,7,0,0,0,3000,16384,173,6,28,839.07,MEDIUM
DEV_07843,security_camera,ECC-256,2,10,1,0,0,2000,8192,309,4,99,53.66,HIGH
DEV_07844,security_camera,AES-256,1,6,1,0,0,240,16384,260,5,22,616.18,LOW
DEV_07845,security_camera,AES-256,2,1,1,1,0,240,8192,202,0,36,664.47,LOW
DEV_07846,security_camera,RSA-1024,2,2,1,0,0,3000,256,15,9,6,729.82,CRITICAL
DEV_07847,security_camera,ECC-256,1,4,1,0,0,1200,2048,128,10,83,117.16,MEDIUM
DEV_07848,security_camera,AES-256,2,1,1,0,0,240,8192,261,4,57,200.44,LOW
DEV_07849,security_camera,RSA-2048,2,6,1,1,0,1000,4096,70,7,56,356.73,HIGH
DEV_07850,security_camera,AES-128,3,9,1,0,0,1000,8192,353,1,64,650.69,HIGH
DEV_07851,security_camera,AES-256,3,5,1,1,0,1200,512,334,9,45,772.07,MEDIUM
DEV_07852,security_camera,RSA-2048,2,10,1,1,0,3000,2048,236,6,10,342.01,HIGH
DEV_07853,security_camera,ChaCha20,2,6,1,1,0,240,4096,283,2,88,270.43,MEDIUM
DEV_07854,security_camera,RSA-2048,2,2,1,0,0,3000,16384,117,5,27,669.86,HIGH
DEV_07855,security_camera,AES-256,3,5,1,1,0,2000,8192,171,0,64,480.86,LOW
DEV_07856,security_camera,AES-128,0,7,1,1,0,1500,2048,278,4,33,585.28,MEDIUM
DEV_07857,security_camera,RSA-2048,3,9,1,0,0,1500,256,156,3,96,580.03,HIGH
DEV_07858,security_camera,ECC-256,1,8,1,1,0,1200,512,316,5,39,102.88,LOW
DEV_07859,security_camera,AES-256,2,8,1,1,0,1200,8192,9,0,70,490.27,LOW
DEV_07860,security_camera,AES-128,4,9,1,1,0,1500,256,357,9,91,641.37,HIGH
DEV_07861,security_camera,ECC-256,3,6,1,1,0,160,2048,77,9,46,754.45,HIGH
DEV_07862,security_camera,ChaCha20,3,8,1,0,0,1000,4096,267,1,52,676.53,MEDIUM
DEV_07863,security_camera,ECC-256,3,4,0,0,0,1000,512,205,0,98,381.47,MEDIUM
DEV_07864,security_camera,RSA-2048,3,1,1,0,0,2000,4096,221,0,29,30.52,HIGH
DEV_07865,security_camera,ECC-256,4,9,1,1,0,2000,2048,178,8,71,859.84,HIGH
DEV_07866,security_camera,AES-128,2,1,1,0,0,1000,512,2,0,19,692.75,MEDIUM
DEV_07867,security_camera,AES-128,2,1,1,1,0,1200,8192,194,3,85,778.88,MEDIUM
DEV_07868,security_camera,AES-128,2,7,1,0,0,1000,512,107,10,57,611.22,MEDIUM
DEV_07869,security_camera,ECC-256,4,5,1,1,0,1200,4096,229,10,11,765.39,MEDIUM
DEV_07870,security_camera,AES-128,0,1,1,0,0,80,256,213,6,66,649.19,MEDIUM
DEV_07871,security_camera,RSA-2048,2,6,1,0,0,1000,8192,87,6,69,582.09,HIGH
DEV_07872,security_camera,ChaCha20,4,8,1,0,0,1500,4096,25,4,35,849.84,MEDIUM
DEV_07873,security_camera,ECC-256,1,7,1,1,0,1200,16384,142,3,48,809.85,LOW
DEV_07874,security_camera,AES-256,2,5,1,0,0,1000,4096,299,0,33,729.1,LOW
DEV_07875,security_camera,RSA-2048,1,4,1,0,0,1500,4096,87,4,59,49.19,HIGH
DEV_07876,security_camera,AES-128,1,5,1,0,0,1000,512,218,4,21,687.25,MEDIUM
DEV_07877,security_camera,AES-128,4,2,1,0,0,1200,4096,50,4,76,913.41,HIGH
DEV_07878,security_camera,AES-256,4,1,1,1,0,1000,2048,6,5,98,962.28,LOW
DEV_07879,security_camera,AES-256,3,1,1,1,0,1200,128,224,8,22,138.61,LOW
DEV_07880,security_camera,AES-128,3,10,1,0,0,2000,512,251,1,87,146.14,HIGH
DEV_07881,security_camera,ECC-256,0,5,0,0,1,2000,2048,107,3,47,199.9,MEDIUM
DEV_07882,security_camera,ECC-256,2,7,1,0,1,160,4096,225,10,86,721.06,HIGH
DEV_07883,security_camera,AES-128,0,9,1,0,0,1200,256,328,7,26,766.83,MEDIUM
DEV_07884,security_camera,AES-128,1,7,1,1,0,1200,512,123,1,58,275.61,MEDIUM
DEV_07885,security_camera,AES-128,2,3,1,0,0,3000,4096,339,9,27,902.57,MEDIUM
DEV_07886,security_camera,AES-128,2,3,1,1,0,240,512,296,1,67,795.87,MEDIUM
DEV_07887,security_camera,ChaCha20,1,5,1,1,0,240,512,358,10,37,723.2,MEDIUM
DEV_07888,security_camera,AES-128,2,8,1,0,0,1000,512,274,6,59,559.12,MEDIUM
DEV_07889,security_camera,AES-256,2,4,1,0,0,160,512,58,4,13,562.91,LOW
DEV_07890,security_camera,AES-128,2,10,1,1,0,1500,64,3,2,74,139.5,MEDIUM
DEV_07891,security_camera,AES-128,2,3,1,0,0,1000,8192,353,4,65,565.99,MEDIUM
DEV_07892,security_camera,RSA-1024,3,8,1,0,0,1200,512,141,4,64,169.64,CRITICAL
DEV_07893,security_camera,AES-256,1,3,1,0,0,1200,2048,184,7,43,640.84,LOW
DEV_07894,security_camera,AES-128,1,8,1,0,1,1200,2048,186,5,14,535.08,MEDIUM
DEV_07895,security_camera,AES-256,4,2,0,1,0,1500,2048,117,2,76,627.46,LOW
DEV_07896,security_camera,AES-256,2,4,1,0,0,3000,16384,17,3,22,261.96,LOW
DEV_07897,security_camera,AES-256,1,3,1,0,0,1000,512,202,0,91,358.1,LOW
DEV_07898,security_camera,AES-256,3,7,1,0,0,1000,2048,39,0,96,106.3,LOW
DEV_07899,security_camera,ChaCha20,2,7,1,0,0,1000,256,294,5,70,945.36,MEDIUM
DEV_07900,security_camera,ChaCha20,1,6,1,0,0,3000,256,2,7,92,203.38,LOW
DEV_07901,security_camera,AES-256,4,7,1,0,0,2000,8192,73,7,68,323.41,LOW
DEV_07902,security_camera,RSA-2048,2,1,1,0,0,2000,2048,288,0,21,936.15,HIGH
DEV_07903,security_camera,RSA-1024,1,7,1,0,0,1500,2048,107,2,24,193.37,HIGH
DEV_07904,security_camera,ChaCha20,2,1,1,0,0,1200,16384,169,3,96,899.79,MEDIUM
DEV_07905,security_camera,ChaCha20,1,6,0,0,0,1200,8192,245,7,27,444.81,LOW
DEV_07906,security_camera,AES-128,3,10,1,1,0,1500,16384,307,3,28,352.52,HIGH
DEV_07907,security_camera,AES-128,2,1,1,0,0,160,512,179,2,76,56.64,MEDIUM
DEV_07908,security_camera,ECC-256,3,1,1,0,0,1500,16384,35,4,8,937.06,MEDIUM
DEV_07909,security_camera,RSA-2048,0,8,1,1,1,80,2048,360,5,12,681.37,LOW
DEV_07910,security_camera,AES-128,2,7,1,1,0,1200,8192,260,10,7,401.63,MEDIUM
DEV_07911,security_camera,AES-256,3,5,1,1,0,3000,8192,217,2,9,361.73,LOW
DEV_07912,security_camera,AES-128,4,2,1,1,0,2000,4096,112,7,18,358.32,HIGH
DEV_07913,security_camera,RSA-1024,4,10,0,1,0,1500,256,228,7,71,330.61,CRITICAL
DEV_07914,security_camera,RSA-2048,2,5,1,0,0,2000,4096,166,10,8,106.68,HIGH
DEV_07915,security_camera,AES-256,2,9,0,0,0,1500,2048,323,1,73,503.38,LOW
DEV_07916,security_camera,AES-128,2,1,1,1,0,1200,4096,97,10,62,42.04,MEDIUM
DEV_07917,security_camera,RSA-1024,2,8,0,1,0,3000,2048,339,9,34,471.81,CRITICAL
DEV_07918,security_camera,ECC-256,3,7,1,1,0,1200,4096,52,1,17,806.46,HIGH
DEV_07919,security_camera,ChaCha20,4,2,1,0,0,1500,4096,263,6,48,204.2,MEDIUM
DEV_07920,security_camera,ChaCha20,4,1,1,0,0,1500,8192,74,1,2,694.53,MEDIUM
DEV_07921,security_camera,ChaCha20,2,8,1,0,1,1200,128,357,10,58,840.81,MEDIUM
DEV_07922,security_camera,ChaCha20,4,6,1,0,0,2000,8192,232,7,58,675.33,MEDIUM
DEV_07923,security_camera,RSA-1024,3,7,0,1,0,2000,4096,211,1,29,433.75,CRITICAL
DEV_07924,security_camera,AES-256,2,9,1,0,0,2000,2048,257,8,36,514.56,LOW
DEV_07925,security_camera,RSA-2048,2,2,1,1,0,2000,2048,364,4,41,227.42,MEDIUM
DEV_07926,security_camera,AES-256,3,5,1,0,0,1000,4096,121,7,81,270.64,LOW
DEV_07927,security_camera,ECC-256,2,1,1,0,0,1500,4096,358,0,88,432.74,MEDIUM
DEV_07928,security_camera,AES-128,3,5,1,0,0,1500,512,290,7,45,568.04,HIGH
DEV_07929,security_camera,AES-256,1,8,1,0,0,1500,4096,150,4,50,180.21,LOW
DEV_07930,security_camera,AES-128,4,4,1,0,0,160,4096,128,4,13,667.75,HIGH
DEV_07931,security_camera,ECC-256,2,7,1,0,0,1200,64,257,10,51,645.52,HIGH
DEV_07932,security_camera,ECC-256,3,2,1,1,0,1200,256,41,8,78,16.58,MEDIUM
DEV_07933,security_camera,RSA-1024,3,4,1,0,0,1500,512,146,10,27,483.54,CRITICAL
DEV_07934,security_camera,RSA-2048,4,4,1,1,0,1500,8192,86,3,48,552.6,MEDIUM
DEV_07935,security_camera,AES-256,0,9,1,0,0,1200,4096,127,8,38,687.42,LOW
DEV_07936,security_camera,RSA-1024,2,9,1,0,0,3000,8192,346,0,63,876.68,CRITICAL
DEV_07937,security_camera,ChaCha20,2,1,1,0,0,80,16384,255,9,34,689.84,MEDIUM
DEV_07938,security_camera,ChaCha20,4,1,1,1,0,1200,4096,239,8,79,761.19,MEDIUM
DEV_07939,security_camera,RSA-2048,2,7,1,0,0,1500,8192,213,2,20,980.26,HIGH
DEV_07940,security_camera,AES-128,2,5,1,1,0,1200,2048,365,0,69,326.89,MEDIUM
DEV_07941,security_camera,ChaCha20,3,9,1,0,0,160,4096,194,3,23,339.41,MEDIUM
DEV_07942,security_camera,RSA-1024,2,9,0,0,0,1000,16384,314,10,72,203.37,CRITICAL
DEV_07943,security_camera,AES-128,3,9,0,0,0,3000,512,202,6,18,558.14,HIGH
DEV_07944,security_camera,AES-256,2,5,1,1,0,160,4096,222,1,91,526.26,LOW
DEV_07945,security_camera,RSA-1024,3,10,0,1,0,1500,4096,308,0,69,784.21,CRITICAL
DEV_07946,security_camera,AES-128,0,8,1,0,0,1200,2048,134,7,32,696.65,MEDIUM
DEV_07947,security_camera,AES-256,3,2,1,0,0,1200,512,153,8,14,261.71,LOW
DEV_07948,security_camera,RSA-2048,3,1,1,0,0,3000,4096,230,0,77,538.04,HIGH
DEV_07949,security_camera,ECC-384,3,4,0,0,0,1200,512,7,9,55,378.08,LOW
DEV_07950,security_camera,AES-128,3,9,1,0,0,1000,2048,10,7,69,872.94,HIGH
DEV_07951,security_camera,ECC-256,2,7,1,0,0,3000,4096,285,8,18,435.71,HIGH
DEV_07952,security_camera,RSA-2048,2,7,1,1,0,1200,4096,107,5,58,78.41,HIGH
DEV_07953,security_camera,ECC-256,2,9,1,0,0,1500,64,217,6,97,59.68,HIGH
DEV_07954,security_camera,AES-256,4,8,1,1,0,160,4096,244,5,85,626.02,LOW
DEV_07955,security_camera,RSA-2048,1,9,1,1,0,80,2048,347,3,84,986.83,LOW
DEV_07956,security_camera,ECC-256,3,10,1,0,0,3000,8192,223,8,94,626.93,HIGH
DEV_07957,security_camera,RSA-2048,3,8,1,0,0,2000,4096,17,8,69,361.64,HIGH
DEV_07958,security_camera,AES-256,3,8,1,1,0,1200,2048,62,4,94,381.91,LOW
DEV_07959,security_camera,3DES,2,5,1,0,0,3000,4096,317,7,12,795.39,CRITICAL
DEV_07960,security_camera,ChaCha20,4,3,1,0,0,3000,2048,238,5,35,880.26,MEDIUM
DEV_07961,security_camera,RSA-2048,2,6,1,0,0,1200,2048,352,9,43,727.19,HIGH
DEV_07962,security_camera,ChaCha20,4,9,1,1,0,1200,2048,244,0,5,907.05,MEDIUM
DEV_07963,security_camera,ChaCha20,2,4,1,1,0,2000,256,267,8,21,954.18,MEDIUM
DEV_07964,security_camera,AES-256,2,8,1,0,0,240,64,96,9,70,298.94,LOW
DEV_07965,security_camera,RSA-2048,3,3,1,1,0,1200,512,353,1,74,106.12,MEDIUM
DEV_07966,security_camera,RSA-1024,2,9,0,1,0,2000,2048,86,8,16,215.89,CRITICAL
DEV_07967,security_camera,AES-256,2,6,1,1,1,3000,8192,346,5,12,570.81,LOW
DEV_07968,security_camera,RSA-2048,2,10,1,0,0,1000,2048,166,8,8,762.85,HIGH
DEV_07969,security_camera,AES-128,2,8,1,0,1,1200,512,176,10,84,497.79,MEDIUM
DEV_07970,security_camera,ECC-256,1,10,1,0,0,1000,4096,172,2,27,228.86,LOW
DEV_07971,security_camera,RSA-1024,1,8,1,1,0,1500,2048,330,0,7,905.98,HIGH
DEV_07972,security_camera,RSA-2048,4,6,1,0,0,1200,8192,301,6,98,444.77,HIGH
DEV_07973,security_camera,ChaCha20,3,10,0,1,0,1200,512,116,8,6,688.11,MEDIUM
DEV_07974,security_camera,ECC-256,3,1,1,0,0,1000,512,88,4,76,756.55,MEDIUM
DEV_07975,security_camera,AES-256,2,4,1,0,0,2000,2048,238,3,52,517.56,LOW
DEV_07976,security_camera,ECC-256,1,4,1,1,0,1200,512,341,2,28,840.79,MEDIUM
DEV_07977,security_camera,RSA-2048,3,2,1,0,0,1200,2048,271,7,48,944.32,HIGH
DEV_07978,security_camera,ChaCha20,3,7,1,1,0,160,256,15,6,5,731.78,MEDIUM
DEV_07979,security_camera,RSA-2048,2,4,0,0,0,2000,512,237,2,75,141.37,HIGH
DEV_07980,security_camera,ChaCha20,2,4,1,0,0,1500,4096,73,7,14,195.0,MEDIUM
DEV_07981,security_camera,AES-256,2,1,0,1,0,1200,4096,98,6,4,926.43,LOW
DEV_07982,security_camera,AES-256,3,5,1,1,1,3000,16384,157,9,75,669.46,MEDIUM
DEV_07983,security_camera,AES-256,2,5,0,1,0,1500,2048,180,2,98,809.02,LOW
DEV_07984,security_camera,AES-256,3,3,1,1,0,240,16384,300,3,65,983.83,LOW
DEV_07985,security_camera,RSA-2048,3,9,1,0,1,3000,4096,353,9,53,230.55,HIGH
DEV_07986,security_camera,AES-256,2,2,0,1,0,1200,16384,189,1,45,644.22,LOW
DEV_07987,security_camera,AES-256,2,5,1,1,0,1200,2048,277,10,27,769.54,MEDIUM
DEV_07988,security_camera,ChaCha20,1,8,1,0,0,3000,8192,340,8,84,651.59,LOW
DEV_07989,security_camera,ECC-256,2,7,1,1,1,240,8192,337,4,24,80.95,HIGH
DEV_07990,security_camera,ECC-256,2,2,1,0,0,1200,16384,109,8,86,218.55,MEDIUM
DEV_07991,security_camera,RSA-2048,2,3,1,0,0,3000,4096,256,5,73,61.12,HIGH
DEV_07992,security_camera,AES-128,3,3,1,0,0,240,16384,336,10,11,153.63,HIGH
DEV_07993,security_camera,RSA-2048,3,4,1,0,0,3000,512,75,2,6,725.68,HIGH
DEV_07994,security_camera,AES-128,3,10,1,1,1,1500,4096,224,5,82,242.75,HIGH
DEV_07995,security_camera,AES-256,1,4,1,0,0,1500,512,18,2,74,299.84,LOW
DEV_07996,security_camera,ECC-256,2,2,0,0,0,80,16384,249,8,61,328.26,MEDIUM
DEV_07997,security_camera,ChaCha20,1,1,1,1,0,240,4096,353,3,23,985.2,LOW
DEV_07998,security_camera,AES-128,3,8,1,0,0,160,8192,205,2,71,553.42,HIGH
DEV_07999,security_camera,RSA-2048,2,5,1,1,0,240,512,293,0,89,590.37,MEDIUM
DEV_08000,security_camera,RSA-1024,1,7,0,0,0,1000,4096,48,7,29,392.73,HIGH
DEV_08001,security_camera,RSA-2048,3,10,1,1,0,1200,4096,83,8,75,711.38,HIGH
DEV_08002,security_camera,AES-256,4,4,1,1,0,3000,4096,175,6,68,998.56,LOW
DEV_08003,security_camera,RSA-2048,3,8,1,1,0,1200,2048,107,2,14,839.75,HIGH
DEV_08004,security_camera,RSA-2048,2,10,1,0,0,240,4096,53,4,21,16.59,HIGH
DEV_08005,security_camera,RSA-1024,4,10,1,0,0,2000,16384,345,9,57,637.59,CRITICAL
DEV_08006,security_camera,ECC-256,2,4,1,1,0,1000,4096,281,3,89,481.87,MEDIUM
DEV_08007,security_camera,ChaCha20,3,8,1,0,0,1200,256,98,0,50,951.95,MEDIUM
DEV_08008,security_camera,ChaCha20,3,2,1,0,0,1500,256,361,0,17,123.54,MEDIUM
DEV_08009,security_camera,ECC-256,1,1,1,0,0,2000,4096,365,4,90,53.17,MEDIUM
DEV_08010,security_camera,AES-256,1,3,1,0,0,1000,8192,333,6,89,748.99,LOW
DEV_08011,security_camera,RSA-2048,2,7,1,1,0,1500,512,33,0,32,438.01,HIGH
